iteracion,timestamp,theta,x,y,sigma_theta,sigma_x,sigma_y,lm0_x,lm0_y,lm1_x,lm1_y,z_diff_range,z_diff_bearing
853,1779735488.043257,-0.000400,-0.000918,0.000441,0.017085,0.016710,0.015568,-0.501033,-0.699540,0.798878,-0.800170,-0.000636,-0.002448
854,1779735488.058239,-0.000302,-0.001134,0.000109,0.014800,0.014377,0.014644,-0.501034,-0.699543,0.798877,-0.800172,0.001363,-0.000107
855,1779735488.072889,-0.000403,-0.000917,0.000025,0.014174,0.013785,0.014011,-0.501033,-0.699543,0.798878,-0.800173,0.001141,0.000517
856,1779735488.215018,-0.000144,-0.000657,-0.000117,0.020336,0.018253,0.017985,-0.501033,-0.699543,0.798879,-0.800173,0.000063,-0.000814
857,1779735488.229040,-0.000306,-0.000329,-0.000332,0.017096,0.016710,0.015567,-0.501032,-0.699543,0.798876,-0.800171,-0.001046,-0.000069
858,1779735488.247630,-0.000721,0.000068,-0.000400,0.014800,0.014377,0.014644,-0.501032,-0.699542,0.798876,-0.800174,-0.000112,0.001396
859,1779735488.261868,-0.000705,-0.000174,-0.000138,0.014170,0.013785,0.014012,-0.501033,-0.699541,0.798874,-0.800173,-0.001925,-0.000062
860,1779735488.411940,-0.000910,-0.000464,-0.000146,0.020330,0.018254,0.017987,-0.501033,-0.699540,0.798874,-0.800173,-0.000318,0.000642
861,1779735488.428719,-0.000373,-0.000388,0.000248,0.017087,0.016710,0.015567,-0.501030,-0.699540,0.798871,-0.800175,0.000082,-0.001614
862,1779735488.448416,-0.000409,-0.000255,0.000523,0.014801,0.014377,0.014644,-0.501030,-0.699538,0.798872,-0.800173,-0.001093,-0.000060
863,1779735488.463750,-0.000436,-0.000197,0.000502,0.014176,0.013785,0.014011,-0.501029,-0.699538,0.798872,-0.800173,0.000303,0.000143
864,1779735488.607088,-0.000473,-0.000458,0.000196,0.020330,0.018256,0.017987,-0.501029,-0.699537,0.798872,-0.800174,-0.000733,0.000103
865,1779735488.620749,-0.000501,-0.000789,0.000267,0.017089,0.016712,0.015568,-0.501030,-0.699537,0.798875,-0.800174,0.000950,0.000601
866,1779735488.634807,-0.000808,-0.000592,-0.000056,0.014797,0.014378,0.014644,-0.501031,-0.699538,0.798874,-0.800178,0.000966,0.001204
867,1779735488.649871,-0.001152,-0.000471,0.000405,0.014171,0.013785,0.014012,-0.501031,-0.699534,0.798874,-0.800176,-0.001338,0.001844
868,1779735488.688734,-0.000675,0.000159,0.000364,0.020330,0.018255,0.017986,-0.501032,-0.699535,0.798875,-0.800176,0.000605,-0.001492
869,1779735488.702360,-0.000618,-0.000011,0.000456,0.017096,0.016712,0.015567,-0.501033,-0.699534,0.798876,-0.800177,0.000529,0.000111
870,1779735488.718694,0.000049,-0.000653,0.000553,0.014803,0.014377,0.014644,-0.501034,-0.699536,0.798876,-0.800173,0.000225,-0.002234
871,1779735488.733325,0.000023,-0.000675,0.000625,0.014178,0.013784,0.014011,-0.501034,-0.699535,0.798876,-0.800173,-0.000363,0.000146
872,1779735488.812647,0.000042,-0.000441,0.000929,0.020337,0.018256,0.017986,-0.501035,-0.699536,0.798876,-0.800172,0.000701,-0.000046
873,1779735488.828724,-0.000502,-0.000564,0.000544,0.017095,0.016713,0.015568,-0.501038,-0.699537,0.798879,-0.800171,0.000053,0.001705
874,1779735488.848053,-0.000100,-0.000860,0.000857,0.014800,0.014377,0.014645,-0.501038,-0.699536,0.798879,-0.800167,-0.000846,-0.001509
875,1779735488.863978,-0.000016,-0.000818,0.000656,0.014176,0.013784,0.014011,-0.501037,-0.699537,0.798880,-0.800168,0.000943,-0.000464
876,1779735489.017155,-0.000022,-0.001379,-0.000149,0.020336,0.018256,0.017985,-0.501036,-0.699535,0.798879,-0.800169,-0.001799,-0.000013
877,1779735489.031983,0.000357,-0.001752,0.000246,0.017089,0.016711,0.015569,-0.501036,-0.699534,0.798882,-0.800170,0.001295,-0.000464
878,1779735489.052248,0.000220,-0.001687,0.000039,0.014796,0.014378,0.014645,-0.501036,-0.699535,0.798881,-0.800173,0.000672,0.000575
879,1779735489.066401,-0.000023,-0.001408,0.000132,0.014171,0.013785,0.014011,-0.501036,-0.699534,0.798882,-0.800173,0.000684,0.001277
880,1779735489.218438,0.000352,-0.001681,-0.001022,0.020336,0.018253,0.017983,-0.501035,-0.699531,0.798881,-0.800174,-0.002015,-0.001221
881,1779735489.234295,0.001006,-0.001563,-0.000549,0.017091,0.016708,0.015568,-0.501032,-0.699529,0.798877,-0.800177,0.000020,-0.002011
882,1779735489.253820,0.000202,-0.000687,-0.000373,0.014797,0.014378,0.014644,-0.501031,-0.699526,0.798878,-0.800180,-0.001398,0.002504
883,1779735489.267687,0.000076,-0.000839,0.000031,0.014168,0.013785,0.014012,-0.501033,-0.699523,0.798875,-0.800179,-0.002140,0.000694
884,1779735489.427950,-0.000177,-0.000921,0.000419,0.020326,0.018253,0.017985,-0.501033,-0.699523,0.798875,-0.800179,0.000495,0.000805
885,1779735489.444753,-0.000325,-0.000623,0.000222,0.017087,0.016711,0.015568,-0.501032,-0.699524,0.798873,-0.800178,-0.000949,-0.000056
886,1779735489.460526,-0.000410,-0.000387,0.000648,0.014799,0.014377,0.014644,-0.501031,-0.699522,0.798874,-0.800176,-0.001717,0.000004
887,1779735489.476178,-0.000062,-0.000578,0.000264,0.014174,0.013785,0.014011,-0.501031,-0.699525,0.798874,-0.800177,0.000781,-0.001856
888,1779735489.611231,0.000492,-0.000583,-0.000855,0.020332,0.018254,0.017986,-0.501030,-0.699522,0.798875,-0.800177,-0.001679,-0.001775
889,1779735489.624151,0.000791,-0.001079,-0.000488,0.017093,0.016710,0.015567,-0.501031,-0.699522,0.798879,-0.800178,0.001610,-0.000046
890,1779735489.644074,0.000619,-0.000844,-0.000315,0.014797,0.014378,0.014644,-0.501030,-0.699520,0.798880,-0.800178,-0.000819,0.000450
891,1779735489.657374,0.000111,-0.000394,0.000039,0.014171,0.013785,0.014011,-0.501029,-0.699517,0.798880,-0.800178,0.000303,0.002685
892,1779735489.814345,0.000268,-0.000375,-0.000248,0.020329,0.018254,0.017986,-0.501029,-0.699516,0.798880,-0.800178,-0.000409,-0.000502
893,1779735489.830642,0.000128,-0.000601,-0.000294,0.017090,0.016710,0.015567,-0.501031,-0.699516,0.798883,-0.800178,0.000580,0.000747
894,1779735489.847180,-0.000464,0.000076,-0.000077,0.014797,0.014378,0.014644,-0.501029,-0.699514,0.798884,-0.800179,-0.001368,0.001792
895,1779735489.863389,-0.000678,-0.000062,0.000462,0.014170,0.013785,0.014012,-0.501032,-0.699509,0.798881,-0.800179,-0.002609,0.001162
896,1779735490.016329,-0.000778,-0.000504,0.000021,0.020324,0.018256,0.017987,-0.501031,-0.699508,0.798881,-0.800179,-0.001128,0.000295
897,1779735490.034046,-0.000800,-0.000671,0.000050,0.017083,0.016711,0.015568,-0.501032,-0.699508,0.798883,-0.800180,0.000473,0.000322
898,1779735490.052482,-0.000522,-0.001050,-0.000225,0.014794,0.014378,0.014644,-0.501033,-0.699510,0.798881,-0.800180,0.001311,-0.000730
899,1779735490.067796,-0.000508,-0.000980,-0.000335,0.014170,0.013785,0.014012,-0.501033,-0.699510,0.798881,-0.800181,0.000686,-0.000085
900,1779735490.215416,-0.000693,-0.000874,0.000192,0.020340,0.018251,0.017984,-0.501033,-0.699512,0.798882,-0.800181,0.000900,0.000600
901,1779735490.233810,-0.000776,-0.000785,0.000103,0.017093,0.016710,0.015567,-0.501033,-0.699512,0.798881,-0.800180,-0.000304,0.000092
902,1779735490.251988,-0.000977,-0.000494,0.000354,0.014802,0.014377,0.014644,-0.501032,-0.699510,0.798882,-0.800180,-0.001145,0.000493
903,1779735490.267221,-0.000484,-0.000942,0.000024,0.014176,0.013784,0.014011,-0.501033,-0.699513,0.798881,-0.800179,-0.000393,-0.002605
904,1779735490.412045,-0.000387,-0.001002,-0.000259,0.020338,0.018253,0.017984,-0.501033,-0.699512,0.798881,-0.800180,-0.000487,-0.000315
905,1779735490.424902,-0.000385,-0.000512,-0.000393,0.017093,0.016709,0.015567,-0.501031,-0.699513,0.798876,-0.800179,-0.001425,-0.000781
906,1779735490.447850,-0.000042,-0.000871,-0.000426,0.014799,0.014377,0.014644,-0.501031,-0.699514,0.798876,-0.800177,0.000436,-0.001097
907,1779735490.465836,0.000303,-0.001537,-0.000230,0.014172,0.013785,0.014012,-0.501033,-0.699514,0.798875,-0.800174,-0.003253,-0.001773
908,1779735490.616727,0.000635,-0.001087,-0.000242,0.020340,0.018251,0.017982,-0.501033,-0.699515,0.798875,-0.800174,0.000457,-0.001039
909,1779735490.641499,0.000019,-0.001384,-0.000635,0.017096,0.016709,0.015567,-0.501037,-0.699515,0.798880,-0.800173,0.000521,0.002181
910,1779735490.656337,-0.000066,-0.001112,-0.000109,0.014798,0.014378,0.014644,-0.501036,-0.699512,0.798882,-0.800170,-0.002099,-0.000058
911,1779735490.670207,-0.000300,-0.000921,0.000075,0.014173,0.013785,0.014011,-0.501036,-0.699511,0.798882,-0.800170,-0.000002,0.001243
912,1779735490.816118,-0.000261,-0.001098,-0.000261,0.020331,0.018253,0.017984,-0.501035,-0.699510,0.798882,-0.800170,-0.000689,-0.000136
913,1779735490.831000,-0.000565,-0.000814,-0.000573,0.017088,0.016710,0.015567,-0.501035,-0.699510,0.798880,-0.800169,-0.000994,0.000396
914,1779735490.849639,-0.000230,-0.001157,-0.000584,0.014796,0.014378,0.014644,-0.501035,-0.699511,0.798880,-0.800167,0.000342,-0.001083
915,1779735490.868249,-0.000246,-0.001254,-0.000437,0.014170,0.013785,0.014012,-0.501036,-0.699511,0.798880,-0.800167,-0.000932,0.000104
916,1779735491.010439,-0.000294,-0.000365,0.000952,0.020337,0.018250,0.017983,-0.501038,-0.699515,0.798881,-0.800165,0.003018,0.000207
917,1779735491.026532,-0.000446,-0.000853,0.000972,0.017097,0.016711,0.015567,-0.501043,-0.699513,0.798884,-0.800167,0.001336,0.001188
918,1779735491.040142,-0.000707,-0.000721,0.000595,0.014809,0.014376,0.014643,-0.501043,-0.699515,0.798884,-0.800170,0.001217,0.001091
919,1779735491.058352,-0.000412,-0.000921,0.000314,0.014182,0.013784,0.014011,-0.501043,-0.699517,0.798884,-0.800170,0.000344,-0.001569
920,1779735491.225215,-0.000412,-0.001398,-0.000381,0.020340,0.018254,0.017984,-0.501041,-0.699515,0.798884,-0.800171,-0.001544,-0.000030
921,1779735491.241344,-0.000623,-0.000948,-0.000667,0.017092,0.016709,0.015568,-0.501040,-0.699515,0.798879,-0.800170,-0.001427,-0.000126
922,1779735491.257605,-0.000279,-0.001146,-0.000243,0.014795,0.014378,0.014644,-0.501040,-0.699514,0.798880,-0.800166,-0.001325,-0.001390
923,1779735491.271981,-0.000404,-0.001118,-0.000056,0.014170,0.013785,0.014012,-0.501040,-0.699513,0.798880,-0.800166,-0.000621,0.000675
924,1779735491.328710,-0.000912,-0.001483,0.000433,0.020333,0.018252,0.017984,-0.501040,-0.699514,0.798879,-0.800166,0.000345,0.001607
925,1779735491.342085,-0.000747,-0.001287,0.000506,0.017085,0.016710,0.015568,-0.501038,-0.699514,0.798877,-0.800166,-0.000479,-0.000767
926,1779735491.355479,-0.001527,-0.000257,0.001177,0.014800,0.014377,0.014644,-0.501035,-0.699509,0.798880,-0.800164,-0.003285,0.002119
927,1779735491.367833,-0.001196,-0.000453,0.000829,0.014174,0.013784,0.014011,-0.501034,-0.699512,0.798881,-0.800164,0.000618,-0.001762
928,1779735491.410259,-0.000973,-0.000633,0.000120,0.020326,0.018257,0.017986,-0.501033,-0.699511,0.798881,-0.800164,-0.001250,-0.000724
929,1779735491.423282,-0.000962,-0.000886,0.000199,0.017089,0.016712,0.015568,-0.501034,-0.699511,0.798884,-0.800165,0.000741,0.000369
930,1779735491.436914,-0.001036,-0.000731,0.000426,0.014796,0.014378,0.014645,-0.501033,-0.699509,0.798884,-0.800164,-0.000942,0.000095
931,1779735491.449959,-0.000754,-0.001035,0.000294,0.014171,0.013785,0.014011,-0.501034,-0.699511,0.798884,-0.800163,-0.000623,-0.001487
932,1779735491.616074,-0.000279,-0.001299,-0.001047,0.020335,0.018254,0.017984,-0.501033,-0.699507,0.798883,-0.800165,-0.002285,-0.001541
933,1779735491.630861,-0.000038,-0.000857,-0.000981,0.017091,0.016708,0.015567,-0.501031,-0.699506,0.798877,-0.800166,-0.001150,-0.001374
934,1779735491.651506,-0.000003,-0.000704,-0.000443,0.014794,0.014378,0.014644,-0.501031,-0.699503,0.798877,-0.800164,-0.002038,-0.000459
935,1779735491.667020,-0.000436,-0.000352,-0.000103,0.014168,0.013785,0.014012,-0.501031,-0.699501,0.798877,-0.800164,-0.000011,0.002297
936,1779735491.829143,-0.000236,-0.000048,-0.000064,0.020326,0.018253,0.017986,-0.501031,-0.699501,0.798878,-0.800163,0.000380,-0.000625
937,1779735491.845656,-0.000662,-0.000045,-0.000394,0.017091,0.016710,0.015566,-0.501032,-0.699502,0.798880,-0.800162,-0.000250,0.001180
938,1779735491.864843,-0.000842,0.000206,-0.000201,0.014798,0.014377,0.014644,-0.501032,-0.699500,0.798880,-0.800162,-0.000902,0.000465
939,1779735491.877332,-0.000528,-0.000188,-0.000282,0.014171,0.013785,0.014012,-0.501033,-0.699501,0.798879,-0.800161,-0.001161,-0.001651
940,1779735491.977413,-0.000848,-0.000448,-0.000016,0.020334,0.018252,0.017986,-0.501033,-0.699502,0.798879,-0.800161,0.000122,0.001013
941,1779735491.991040,-0.001034,-0.000856,-0.000046,0.017087,0.016710,0.015567,-0.501036,-0.699501,0.798883,-0.800161,0.001082,0.001159
942,1779735492.007240,-0.000978,-0.000896,-0.000002,0.014798,0.014377,0.014644,-0.501036,-0.699501,0.798883,-0.800161,-0.000121,-0.000208
943,1779735492.019770,-0.000617,-0.001295,-0.000160,0.014175,0.013785,0.014011,-0.501037,-0.699503,0.798882,-0.800161,-0.000877,-0.001905
944,1779735492.066261,-0.000601,-0.000386,0.001132,0.020342,0.018251,0.017983,-0.501038,-0.699507,0.798884,-0.800159,0.002893,0.000005
945,1779735492.081569,-0.000299,-0.000448,0.001382,0.017099,0.016711,0.015567,-0.501038,-0.699506,0.798883,-0.800160,0.000347,-0.000742
946,1779735492.096844,-0.000162,-0.000641,0.001228,0.014812,0.014375,0.014644,-0.501038,-0.699507,0.798883,-0.800160,0.000714,-0.000349
947,1779735492.112636,-0.000431,-0.000212,0.001188,0.014186,0.013783,0.014011,-0.501036,-0.699507,0.798884,-0.800161,0.001760,0.001402
948,1779735492.216238,-0.000550,-0.000092,0.001603,0.020333,0.018258,0.017987,-0.501037,-0.699508,0.798884,-0.800161,0.000748,0.000388
949,1779735492.230848,-0.000946,0.000185,0.001220,0.017094,0.016715,0.015569,-0.501037,-0.699509,0.798883,-0.800159,-0.001028,0.000666
950,1779735492.250675,-0.000492,-0.000336,0.001046,0.014802,0.014376,0.014645,-0.501038,-0.699511,0.798883,-0.800158,0.001077,-0.001367
951,1779735492.264698,0.000064,-0.000788,0.000608,0.014176,0.013784,0.014011,-0.501038,-0.699515,0.798883,-0.800157,0.000008,-0.002949
952,1779735492.421255,0.000137,-0.000935,0.000248,0.020342,0.018255,0.017985,-0.501037,-0.699514,0.798883,-0.800158,-0.000695,-0.000243
953,1779735492.436461,-0.000067,-0.000983,0.000104,0.017094,0.016711,0.015568,-0.501038,-0.699514,0.798884,-0.800157,0.000028,0.000643
954,1779735492.456743,0.000071,-0.000900,0.000736,0.014797,0.014378,0.014645,-0.501037,-0.699512,0.798885,-0.800153,-0.002308,-0.000849
955,1779735492.473709,0.000152,-0.000762,0.000426,0.014173,0.013785,0.014011,-0.501036,-0.699513,0.798886,-0.800154,0.001722,-0.000458
956,1779735492.613822,0.000146,-0.000943,0.000175,0.020334,0.018254,0.017985,-0.501036,-0.699513,0.798886,-0.800154,-0.000567,0.000010
957,1779735492.631122,-0.000200,-0.001263,-0.000003,0.017090,0.016711,0.015568,-0.501038,-0.699513,0.798890,-0.800154,0.000737,0.001467
958,1779735492.649308,0.000147,-0.001414,0.000562,0.014796,0.014378,0.014644,-0.501037,-0.699511,0.798892,-0.800149,-0.001864,-0.001487
959,1779735492.665592,-0.000209,-0.001084,0.000796,0.014173,0.013785,0.014011,-0.501036,-0.699510,0.798893,-0.800148,0.000324,0.001889
960,1779735492.818929,-0.000149,-0.000937,0.000887,0.020330,0.018255,0.017984,-0.501036,-0.699510,0.798893,-0.800148,0.000292,-0.000186
961,1779735492.839462,-0.000056,-0.001421,0.001094,0.017090,0.016712,0.015568,-0.501039,-0.699509,0.798897,-0.800150,0.001459,0.000504
962,1779735492.856996,-0.000229,-0.001323,0.000872,0.014802,0.014377,0.014645,-0.501039,-0.699510,0.798896,-0.800152,0.000696,0.000706
963,1779735492.872506,-0.000491,-0.001164,0.001143,0.014176,0.013784,0.014011,-0.501039,-0.699508,0.798896,-0.800151,-0.000457,0.001395
964,1779735493.027921,0.000367,0.000149,0.001333,0.020331,0.018257,0.017984,-0.501041,-0.699509,0.798898,-0.800150,0.001672,-0.002671
965,1779735493.048091,-0.000359,0.000347,0.000717,0.017103,0.016714,0.015568,-0.501042,-0.699511,0.798900,-0.800146,-0.000984,0.001711
966,1779735493.063045,-0.000078,0.000136,0.000926,0.014804,0.014376,0.014644,-0.501042,-0.699510,0.798900,-0.800145,-0.000553,-0.001048
967,1779735493.076652,0.000075,-0.000126,0.000971,0.014175,0.013784,0.014012,-0.501043,-0.699511,0.798899,-0.800144,-0.001154,-0.000795
968,1779735493.224334,-0.000092,-0.000588,0.000633,0.020331,0.018257,0.017987,-0.501042,-0.699510,0.798898,-0.800144,-0.000995,0.000506
969,1779735493.246670,-0.000577,-0.000681,0.000284,0.017088,0.016712,0.015568,-0.501044,-0.699510,0.798901,-0.800143,-0.000002,0.001498
970,1779735493.263383,-0.000812,-0.000414,0.000363,0.014793,0.014378,0.014645,-0.501044,-0.699509,0.798901,-0.800144,-0.000517,0.000715
971,1779735493.281488,-0.000666,-0.000539,0.000255,0.014168,0.013785,0.014012,-0.501044,-0.699510,0.798901,-0.800144,-0.000045,-0.000776
972,1779735493.329553,-0.000092,0.000380,0.000439,0.020333,0.018254,0.017985,-0.501046,-0.699511,0.798902,-0.800143,0.001247,-0.001784
973,1779735493.343183,-0.000466,0.000114,0.000224,0.017099,0.016712,0.015566,-0.501048,-0.699511,0.798906,-0.800143,0.000563,0.001460
974,1779735493.356352,-0.000400,0.000118,0.000427,0.014802,0.014376,0.014644,-0.501048,-0.699510,0.798906,-0.800142,-0.000722,-0.000346
975,1779735493.368703,-0.000489,0.000151,0.000545,0.014176,0.013785,0.014011,-0.501048,-0.699509,0.798906,-0.800141,-0.000336,0.000480
976,1779735493.409497,-0.001272,-0.000845,0.000667,0.020330,0.018256,0.017987,-0.501047,-0.699509,0.798904,-0.800142,-0.000873,0.002446
977,1779735493.422642,-0.001142,-0.000426,0.000650,0.017080,0.016711,0.015568,-0.501044,-0.699509,0.798900,-0.800142,-0.001145,-0.001021
978,1779735493.437268,-0.000469,-0.001109,0.000653,0.014795,0.014377,0.014644,-0.501046,-0.699510,0.798899,-0.800140,0.000596,-0.002199
979,1779735493.451612,0.000052,-0.001593,0.000314,0.014174,0.013785,0.014011,-0.501048,-0.699512,0.798897,-0.800141,-0.000492,-0.002763
980,1779735493.616666,-0.000602,-0.001917,0.001161,0.020344,0.018252,0.017982,-0.501047,-0.699515,0.798897,-0.800140,0.000925,0.002083
981,1779735493.633113,-0.000287,-0.001579,0.001309,0.017088,0.016711,0.015568,-0.501043,-0.699515,0.798894,-0.800139,-0.000811,-0.001408
982,1779735493.654235,-0.000601,-0.001286,0.001237,0.014803,0.014376,0.014645,-0.501043,-0.699515,0.798895,-0.800140,-0.000007,0.001069
983,1779735493.667560,-0.000662,-0.000975,0.000974,0.014178,0.013784,0.014011,-0.501041,-0.699516,0.798897,-0.800141,0.002186,0.000300
984,1779735493.816080,-0.000734,-0.001358,0.000561,0.020332,0.018256,0.017984,-0.501040,-0.699515,0.798896,-0.800141,-0.001022,0.000207
985,1779735493.831200,-0.000578,-0.001487,0.000717,0.017090,0.016711,0.015568,-0.501040,-0.699515,0.798897,-0.800142,0.000465,-0.000230
986,1779735493.852068,-0.000327,-0.001790,0.000580,0.014798,0.014377,0.014645,-0.501041,-0.699516,0.798896,-0.800142,0.000755,-0.000728
987,1779735493.867667,-0.000483,-0.001693,0.000739,0.014173,0.013784,0.014011,-0.501041,-0.699515,0.798897,-0.800141,-0.000254,0.000832
988,1779735494.021175,0.000240,-0.000512,0.001005,0.020336,0.018254,0.017982,-0.501042,-0.699517,0.798898,-0.800140,0.001645,-0.002248
989,1779735494.037831,-0.000242,-0.000568,0.000649,0.017102,0.016712,0.015568,-0.501044,-0.699517,0.798900,-0.800139,-0.000109,0.001428
990,1779735494.053281,-0.000624,-0.000223,0.000528,0.014805,0.014376,0.014644,-0.501044,-0.699517,0.798900,-0.800141,0.000123,0.001320
991,1779735494.069699,-0.000701,-0.000398,0.000873,0.014174,0.013784,0.014011,-0.501046,-0.699515,0.798898,-0.800141,-0.001997,0.000433
992,1779735494.211107,-0.000365,0.000404,0.001365,0.020328,0.018257,0.017986,-0.501047,-0.699516,0.798899,-0.800140,0.001585,-0.001029
993,1779735494.231010,-0.001020,0.000522,0.000826,0.017097,0.016714,0.015567,-0.501049,-0.699517,0.798901,-0.800137,-0.000713,0.001638
994,1779735494.248330,-0.000404,0.000044,0.001246,0.014803,0.014376,0.014644,-0.501049,-0.699516,0.798900,-0.800134,-0.001063,-0.002278
995,1779735494.264314,-0.000162,-0.000175,0.001082,0.014177,0.013784,0.014011,-0.501050,-0.699518,0.798900,-0.800134,-0.000182,-0.001282
996,1779735494.413189,-0.000033,-0.000794,-0.000077,0.020333,0.018258,0.017987,-0.501048,-0.699515,0.798900,-0.800135,-0.002389,-0.000449
997,1779735494.432989,0.000296,-0.000759,0.000167,0.017087,0.016711,0.015568,-0.501047,-0.699514,0.798898,-0.800136,0.000081,-0.000974
998,1779735494.451078,0.000209,-0.000676,0.000150,0.014794,0.014378,0.014645,-0.501047,-0.699514,0.798898,-0.800136,-0.000010,0.000296
999,1779735494.466260,0.000345,-0.000650,-0.000123,0.014168,0.013785,0.014012,-0.501047,-0.699516,0.798898,-0.800137,0.001160,-0.000739
1000,1779735494.592518,-0.000189,-0.000850,0.000659,0.020336,0.018252,0.017984,-0.501047,-0.699517,0.798898,-0.800137,0.000956,0.001701
1001,1779735494.607338,-0.000140,-0.000752,0.000669,0.017088,0.016710,0.015567,-0.501046,-0.699517,0.798897,-0.800137,-0.000258,-0.000291
